Foul,Post,
1,kl chlega college gand mrake ayenge dono bhai,
1,kl chlega bhai yrrr bsdk chlle yrr,
1,tu yr mere dimagg ki maa behen krrkhi hai,
1,tu mera lele muh me,
1,kl teri mummy se milke aya raat ko,
1,tu mere baap ka lele muh me,
1,jhaat ka pasina,
1,maan ja bsdk,
1,gandu wandu hai kya saale,
1,chl bhosdike,
1,mc bhen ke lund,
1,maa chuda bhen ke lund,
1,ek baap ka hai toh samne aa,
1,randi,
1,randwaa saala bsdk ka,
1,choot chahiye bc,
1,tu thora sa bhen ka loda hai kya ,
1,maan jaa chadrmod,
1,camina saala,
1,bhai tu toh gandu hai ,
1,bhai  beti chod hai kya ,
1,bhai mera lund pele na,
1,baap ko mt seekha ,
1,bhai bkchodi na kr,
1,papa se puch apne lund k,
1,aja mera peeele na,
1,gand ka andha hai kya,
1,bsdk maa mt chuda,
1,haramzaade meri hi aulad h tu ,
1,haramkhor tere jhanto ko noch lunga,
1,jhaant k baal,
1,jahntooo bsdk chutiya hai kya,
1,chuttar ki shkl ke,
1,tere jese ko lund pr rkhta main,
1,choti nunni wale,
1,chote lund k,
1,kisaan ko khodna or baap ko chodna ni seekhahte,
1,chll chll ab muh mt chla gand hila ke kaam kr,
1,chll teri maa ki arti utaru bsdk,
1,tu saali chutiya h kya,
1,tu behen  ki lodi chll niklja ab,
1,behen ki lodi n chodhdia uss lund k liye,
1,choti chuchi keee,
1,na chathi na chuchi baatein uchi uchi ,
1,na lund p baal na jem m rumal,
1,moti gand ke,
1,mote chuche wale bsdk,
1,choti chuchi wali behen ki],
1,chlll aja lund pkd kr jhulja,
1,chll aja chatle gand meri,
1,gandu hai kya,
1,bsdk chutiya h kya,
1,bhai teri maa  chod dunga,
1,y chudai khana nhi hai bsdk,
1,bsdk y chudai khana hai kya jo maa chuda rha,
1,bhai rndi hai kya,
1,bhai ma chodunga teri,
1,teri maa ka boba chusu,
1,teri maaa k lodaaa hai kya,
1,bhai rndi thi jo chodh gyii,
1,rndibaazi mt kr,
1,londiabaazi mt kr bsdk,
1,bsdk lund k maa mt chuda apni,
1,gand m dnda dedunga ,
1,aaja gand m ghusa bsdk,
1,teri maaa ki behen k lode,
1,bhai yr kitna bkchod h ye,
1,bhai teri maa  chod dunga lund k,
1,vo ldki yr bhut behen ki lodi hai,
1,bhai uss ldki ki mohabbat m lund hogya tha,
1,bhai lund mt bn pyar m,
1,kyu maa  chuda rha vo tujhe pyar n krta,
1,kyu apni maa chuda rhiiii  vo tujhe n chahta ,
1,vo teri lena chahta hai chodh de usko,
1,jhant k baal ,
1,gand k ched,
1,gand m ungli krne ka bhut shok hai na,
1,chud gye na exam me,
1,exam chud gya yr itna pdhne k baad,
1,bhai yr kitni lund ldki h kya hai,
1,hathi k bhosda ,
1,saalaaa suar ki auladd ,
1,saale suar k bache,
1,tere muh m dedunga loudi,
1, meko nii mtlb inn behen k lodo se,
1,tu bkchodi n kr jb ni lee paya to gand mrau apni ab,
1,harami k bchee hoo yrrrr tum log ,
1, chll melaa chll bsdk ghum k ate h,
1,bhai mera kaam krde yrrr gand si mt chla krde yr,
1,bsdk chll kuch khila de canteen m,
1,bhai teri bndi kitni rndi h hyr,
1,chll lund leele mera bsdk,
1,chll chll samosa khila de bsdk,
1,bsdk khila de,
1,rndi ke ldki k chkkr m bhai ko bhul gya,
1,katua h kya bsdk,
1,katue saale bina lund ke,
1,chll washroom chll rhe bsdk,
1,gand dede bhai yrr,
1,sex chahiyee bhai sex,
1,chut chahiye chut job n chahiye,
1,lund pr assighnment,
1,ni dekhrha project maa chuda,
1,ni derha practical maaa chudaa apniii bsdk,
1,chll be chll baap hu bsdk,
1,bhai teri bndi rndi h kya sbse chipakti h ,
1,chll maaa chudane de jo hoga dekha jaegaa,
1,chll daaruu peene chlte hai bsdkkkk,
1,chlll mere lund pr baithja ghar chodhdungaa,
1,chll aja mere lode pr baith jaa,
1,chll chll moot peelee meraa,
1,chlll tere maa kii bhgggg,
1,bsdk story dekhle meriii,
1,bhai call krliaaa bsdk,
1,gand m dalle iss phone ko utha ta to h nhi,
1,lund lgrha ek dm handsome boiiii,
1,padhliaa krr bsdk fail hojaegaa,
1,bhai chutiya university hai,
1,amity lund college h,
1,jhant kuch n h isme,
1,haa apni maa chudaa rha tha na isliye n ayaa',
1,tu lund hai tu move on ni krpaega,
1,bhaii kesa chutiyaya krra hai,
1,vo chat le meri gand,
1,lund pakarke jhuul jaa,
1,lund pakarke jhuul jaa ka,
1,photo n dikha rha maa chuda apnii,
1,kyu dikhaun  bsdk baap h kya tu mera,
1,lund si shkl ke,
1,binaa lund ka baap n hota,
1,chlll chll chat le uski behen ke lode,
1,chll meri chut chatle,
1,aundu pandub gandu,
1,chll chll bsdk gand k andhe ',
1,andu pandu,
1,"baate ksaise de rhi hai , jaise college iske baap ka ho laudii salii",
1,tum to saale bahut bade maadarchhod ho baat bol ke bhul jate ho,
1,ye master gandu hai,
1,tum larkio ke bubuu dekhte ho,
1,tu londo ka lund hai kya,
1,btech n yr maa chod di,
1,degree nh chuut chahiye bhenchod,
1,apki dhuiii inti upr ku hai,
1,kaha chali pyaari ab kya maa chud va ke manogi,
1,bsdk sath m likh rhe ho,
1,bhai notes bnale teri maa chudjaegi exam me,
1,bhai back lggyi yr ma chud gyi,
1,behenchod dunga teri jyada mt gand si chlaa,
1,teri maaa chudi hui h to kya kru main,
1,tu bs apni maaa chudata rhio,
1,paper ki gand phad di,
1,bhenchod isme toh thiis gyi,
1,wo gym jaati hai uski gand dekh ,
1,1250 foul vale or 1250 without foul language,
1,kutta hai bsdk bda wala ,
1,kutta bhosdika,
1,bundmarale saale,
1,abbe saale,
1,kitne logi ajj ke ,
1,oyo challe kya kuttiya,
1,iski maa ka,
1,iski maa ki ,
1,main friendzone me hi gand mrata rhunga,
1,tattti si shkl ke,
1, meko koi psnd kregi ki asi hi gand mrata rhunga rndwa ki trh,
1,tu rndwaa hai bsdk',
1,behenchod 10000 likhni hai maa chudjaegi,
1,baaatein chodna asaan hai gand m dmm hai ni,
1,gand m dm hai to tu krle,
1,saale hulk k lund,
1,tere suar ki jhaant k baal,
1,tere ando m danda dldunga lode,
1,chll teri maaiii ko chode,
1,bokaachodaa,
1,gaddari krbeee bsdkkk,
1,teri maaii k chode lund,
1,tu chut ka chatora h kya ',
1,tu chut ka saudagar h kyaa,
1,tuu chut  lele bsdk meri,
1,din bhr bs chut chut ktrta rehtaa,
1,bhai lund wund h kya,
1,bhai tuu jhant katta h ki nhi,
1,tera lund khada bhi hota h bsdk,
1, suar ki chut si shkl k,
1,Tatti ke tiile,
1,Kale lund ka muth,
1,Hulk se chude teri maa,
1,Bhusandi saand,
1,Sade hue chutad wale,
1,Baglundi randi,
1,Hazar lund ka chuda suar,
1,Bhosadpati ke chode,
1,Suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Lode mein chopstick,
1,Tatton ka paseena,
1,Jhant mein phassa muth,
1,Harri tatti ka keeda,
1,Kamzor lund ka muth,
1,Kutiya ka bhosda,
1,Pital ki gand,
1,Muth ka juice,
1,Gobar ka lund,
1,Kali choot ki jhant,
1,Katte tatton ka kofta,
1,Lund biryani,
1,Tatti ka halw,
1,Khargosh ka lund,
1,Betichod,
1,Chakke ke gand ka baal,
1,Randue ke lund ka condom,
1,Kutiya ke kale bobe,
1,Bhand randi ka choda,
1,Dariyai ghode ki gandi gand,
1,Muth laga kapda,
1,Bhosdike,
1,Maderchod,
1,Bhen ke lode,
1,Macchar ki jhant,
1,Gandu maa ki choot teri,
1,Randi ke tail,
1,Ghode ke lode,
1,Bhosad ke jhantoore,
1,Tatti ke tiile,
1,Kale lund ka muth,
1,Hulk se chude teri maa,
1,Bhusandi saand,
1,Sade hue chutad wale,
1,Baglundi randi,
1,Hazar lund ka chuda suar,
1,Bhosadpati ke chode,
1,Suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Lode mein chopstick,
1,Tatton ka paseena,
1,Jhant mein phassa muth,
1,Harri tatti ka keeda,
1,Kamzor lund ka muth,
1,Kutiya ka bhosda,
1,Pital ki gand,
1,Muth ka juice,
1,Gobar ka lund,
1,Kali choot ki jhant,
1,Katte tatton ka kofta,
1,Lund biryani,
1,Tatti ka halwa,
1,Tendue ke tatte,
1,Khargosh ka lund,
1,Betichod,
1,Chakke ke gand ka baal,
1,Randue ke lund ka condom,
1,Kutiya ke kale bobe,
1,Bhand randi ka choda,
1,Dariyai ghode ki gandi gand,
1,tatto ke saudagar,
1,Bhosdike,
1,Maderchod,
1,Bhen ke lode,
1,Macchar ki jhant,
1,Gandu maa ki choot teri,
1,Randi ke tail,
1,Ghode ke lode,
1,Bhosad ke jhantoore,
1,Tatti ke tiile,
1,Kale lund ka muth,
1,Hulk se chude teri maa,
1,Bhusandi saand,
1,Sade hue chutad wale,
1,Baglundi randi,
1,Hazar lund ka chuda suar,
1,Bhosadpati ke chode,
1,Suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Lode mein chopstick,
1,Tatton ka paseena,
1,Jhant mein phassa muth,
1,Harri tatti ka keeda,
1,Kamzor lund ka mut,
1,Kutiya ka bhosda,
1,Pital ki gand,
1,Muth ka juice,
1,Gobar ka lund,
1,Kali choot ki jhant,
1,Katte tatton ka kofta,
1,Lund biryani,
1,Tatti ka halwa,
1,Tendue ke tatte,
1,Khargosh ka lund,
1,Betichod,
1,Chakke ke gand ka baal,
1,Randue ke lund ka condom,
1,Kutiya ke kale bobe,
1,Bhand randi ka choda,
1,Dariyai ghode ki gandi gand,
1,Muth laga kapda,
1,Bhosdike,
1,Maderchod,
1,Bhen ke lode,
1,Macchar ki jhant,
1,Gandu maa ki choot teri,
1,Randi ke tail,
1,Ghode ke lode,
1,suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Lode mein chopstick,
1,Tatton ka paseena,
1,Jhant mein phassa muth,
1,Harri tatti ka keeda,
1,Kamzor lund ka muth,
1,Kutiya ka bhosda,
1,Pital ki gand,
1,Muth ka juice,
1,Gobar ka lund,
1,Kali choot ki jhant,
1,Katte tatton ka kofta,
1,Lund biryani,
1,Tatti ka halwa,
1,Tendue ke tatte,
1,Khargosh ka lund,
1,Betichod,
1,Chakke ke gand ka baal,
1,Randue ke lund ka condom,
1,Kutiya ke kale bobe,
1,Bhand randi ka choda,
1,Dariyai ghode ki gandi gand,
1,Muth laga kapda,
1,Bhosdike,
1,Maderchod,
1,Bhen ke lode,
1,Macchar ki jhant,
1,Gandu maa ki choot teri,
1,Randi ke tail,
1,Ghode ke lode,
1,Bhosad ke jhantoore,
1,Tatti ke tiile,
1,Kale lund ka muth,
1,Hulk se chude teri maa,
1,Bhusandi saand,
1,Sade hue chutad wale,
1,Baglundi randi,
1,Hazar lund ka chuda suar,
1,Bhosadpati ke chode,
1,Suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Lode mein chopstick,
1,Tatton ka paseena,
1,Jhant mein phassa muth,
1,Harri tatti ka keed,
1,Randue ke lund ka condom,
1,Kutiya ke kale bobe,
1,Bhand randi ka choda,
1,Dariyai ghode ki gandi gand,
1,Muth laga kapda,
1,Bhosdike,
1,Maderchod,
1,Bhen ke lode,
1,Macchar ki jhant,
1,Gandu maa ki choot teri,
1,Randi ke tail,
1,Ghode ke lode,
1,Bhosad ke jhantoore,
1,Tatti ke tiile,
1,Kale lund ka muth,
1,Hulk se chude teri maa,
1,Bhusandi saand,
1,Sade hue chutad wale,
1,Baglundi randi,
1,Hazar lund ka chuda suar,
1,Bhosadpati ke chode,
1,Suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Sade hue chutad wale,
1,Baglundi randi,
1,Hazar lund ka chuda suar,
1,Bhosadpati ke chode,
1,Suar ki jhant,
1,Randi baaj,
1,Chutad dana,
1,Gand mein zanjeerein,
1,Lode mein chopstick,
1,Tatton ka paseena,
1,Jhant mein phassa muth,
1,Harri tatti ka keeda,
1,Kamzor lund ka muth,
1,Kutiya ka bhosda,
1,Pital ki gand,
1,Muth ka juice,
1,Gobar ka lund,
1,Kali choot ki jhant,
1,Katte tatton ka kofta,
1,Lund biryani,
1,Tatti ka halwa,
1,Tendue ke tatte,
1,Khargosh ka lund,
1,Betichod,
1,Chakke ke gand ka baal,
1,recharge krde bsdk,
1,chuttar kitne sexy h bhai yrrr iske,
1,iski gand diladee yrrrr,
1,iski chut chatni hai mujhe,
1,iski chut kitni moti hogi',
1,iski gand chahiye meko,
1,iski gand kitni moti hao,
1,bhai meko yr ab chut chahiye bhut hogyay',
1,job n chut chut bhaiii chut diladooo yrrr,
1,bhai vo rndi degi 200 rs me,
1,bhai y kmina h yr bhut,
1,tum log bhut bde wale kmine kutte ho behen k lode,
1,maaa mtttt chuda chut dilwa,
1,tu mera lode chusleee,
1,tu mera muh m lele behen kii lodii,
1,mujhe uski dekhkr muthi mrni h,
1,usko chodna h mujhe,
1,kitni gaali deta h behen k lode bsdk,
1,lund ka dhatura bsdk,
1,bhai maa choddunga gaali chodh de,
1,bsdk gaali mt de fine hojaega,
1,bsdk gaali derha chalan ktjaegaa,
1,behen k lund ne kat dia meraa,
1,kitna bsdka tha chut k liye bhai ko chodh diaa,
1,tu rndi ka hai bsdk aulad saala,
1,rndi ki aulad saala,
1,teri maaa choduu bsdk,
1,kis behen k lund n asa kaam dia h,
1,dimag ki maa chod k rkhdii iss behen k lode ne,
1,kitna late kraega bsdk,
1,college tere baap ka nhi h lund jldii ayaa krr,
1,terii maaa lgti h bsdk jaaa chatle,
1, lund ka juice piyega,
1,chut ka pani piagaa bsdk,
1,ganduu h yrr krwade meraa kaam,
1,bkchod h itna n soch bsdk hojaega sb kaam,
1,chlll chll ab gand mraa tu,
1,chll ab mere lund pe lataK Jaaa,
1,Tu behanchod saale haramkhor tameez h ya nhi,
1,Bilkul hi chutiya h sala kamin inshaan,
1,U behnchod harami suar Sharm h ya nhi,
1,Chal bhosdike ghumne chlte,
1,chlo sb upr gand mrake atee h,
1,baap ka lund pele apne bsdk,
1,bsdk  saand k lund,
1,gadhe ki gaand h,
1,tu bhand h bsdk ki gaand h,
1,tu mera khada lund h,
1,fate hue condom k ntijee,
1,chut k mendaak,
1,kaali chut k safed jhaant,
1,teri gand m kutte ka lund,
1,gravity gyi maa chudane asi koi cheez hi n hoti,
1,tu gyi maa chudane,
1,tu gya maa chudane,
1,tere jhanto m uljha hua h dimag ,
1,tu jhant k baal lgale,
1,teri jhant ki rassi bnadunga,
1,andi bndi sndi jo bola uski maa rndi,
1,and bnd ka tola jo na nacha behen ka loda,
1,aand band gand,
1,saand k chuttad k baal,
1,chut k baal bsdk,
1,teri chut ka pani chahiye,
1,bhai yr iske kitne mote hai,
1,tu gand m dm h to hath lgake dikha,
1,hath tod k gand m dldungaa,
1,usse door rhio bsdk wrna maa choddunga,
1,teri maa ki chut bsdk dur reh usse,
1,bndi h meri teri ni bsdk smja,
1,chl ab jaa gand m ghusja apne baap ki,
1,behen k tkee loude tuuu,
1,chlll bsdk kitna likhwaega,
1,bhenchod harr gyee yr,
1,behencho haargye,
1,yrrr lund pelena,
1, yrrr aja lund pr jhuljaa,
1,latke hue aand,
1, aanduuu h kya bhai,
1, bhai balatkari jesi baat ku krrha,
1, beti chod h kya bhai apni beti k liye asa imagine krta harami,
1,bhadva saala rndibaaz,
1,bhadve lodu h kya,
1, bhandve bsdk bhaand h kya,
1,bhootni k aandu,
1,bhosad pappu h kya bhai,
1,bhosadi k kesi baat krta h,
1,boobe chus le bsdk uske'',
1,chakkha h kya bsdk\,
1,chinaal h kya ,
1,chinki  cchut lega,
1,chod chod k hatat kharab krdio,
1,chodu h kya loude,
1,kitna chodu bhagat h,
1,chooche kitne bde h bsdk gym jaya kr,
1,choti choochi h kuch hai hi nhi,
1,choot k psine,
1,choot k baal h kya bsdk itna dhheeet,
1,choti CHOTI aand choti si gand,
1,chootiya ksi baat krta h bsdk,
1,chuche chuche krta rhio bs,
1,chuchi chati chhuchi krta rhio bs,
1,chudai khana n h jo yha agya',
1,chudan chudai chll rhi h aja tu bhi,
1,chut k chatorre bs chut chut krta rerhta,
1,chut p baal h bsdk terer,
1,chut ki dukaan h kya bsdk teri,
1,gand marli tune to iski,
1,chutad jesi shkl or akl,
1,chutad k ched,
1,chutan k chut,
1,chutiya h kya ,
1,chll bhai chutiya h kesi baat krta,
1,gaand jesi shkl k,
1,gand fatt gyi yr paper dekhkr,
1,gaand msti krenge chll,
1,gandufadu game h bhai,
1,gandu h kya aand si shkl k,
1,gashti bsdk,
1,gasti si shkl h loude ki,
1,ghassa h kya bsdk,
1,ghasti si shkl k,
1,harami ldki chedta h,
1,haramzaadi qismat h bhai yr,
1,hawasi h kya bsdk,
1,hawas hi bhari pdi hui h lund m,
1,hinjda h kya bsdk,
1,hijro jesi hatkat ku krrha,
1,jhant si shkl k bsdk,
1,jhant m ulj ja bsdk,
1,jhant k baalon m tel dalle,
1,jhantu batu h kya,
1,kmin tameez h ki nhi],
1,kaminoo sunnliaaa kro,
1,kanjar jesi harkat n kr lund,
1,kutte k lund,
1,kutta kmina chla gya,
1,kutte ki aulad bsdk,
1,kutte ka pilla,
1,kutiya saali kesi thu,
1,loda lasun hi krio bs,
1,lodu bsdk kesa h,
1,lund si shkl h lund jesi harkat h,
1,lolipop chahiye lund chusle bsdk,
1,lund khajoor khaega bhai,
1,lund pr topi pehenle apne chutiya saala,
1,lunddure saale kesi bkwas baat krta,
1,maa ki chut teri bsdk gandu h kya',
1,kya maaal h  bhai,
1,madarchod h bsdk,
1,mooh mein le behen k lund,
1,muth marle jake,
1,najayaz aulad h tu meri,
1,najayaz beta h mera,
1,najayaz paidaish h tu meri,
1,pakki cchut h,
1,pataka ldki h kya bde bde h,
1,patakha h behen ki lodi,
1,raand h saali,
1,randi h saali,
1,chudwati rehti h,
1,saale kutte bsdk,
1,saali kutti behen ki lodi,
1,tera baap ka lund bsdk,
1,suar ki jhant salaaa bsdk,
1,suar ki aulad,
1,tatte h bsdk tere pass,
1,tu mera tatta h bsdk,
1,tu dono meri dono aand ho,
1,teri maa ka boba chusu,
1,teri maa ki chut chahiye bsdk,
1,tharak kitni h bsdk,
1,thrki saala behenka,
1,Ishq Agar Hai Tumhe To Izhaar Kar Do Duniya Ke Samne,
1,Varna Jo Humne Khandaro Ke Peeche Kiya Hai Use Duniya Chhuuddaai Kehti Ha,
1,Hamko Nahi Dogi Tho Kya Aachar Daalogi,
1,chuut chiaye bhencohd,
1,oooh padi ooohh mere lund pe,
1,Tere bade bade dekh kar,
1,are darling itni raat ko kha chli gaand mrvane jati ho kya,
1,bhai yrr me kya hi bolu uske bare me lund h vo,
1,itna smja liye liken usko smj hi nhi ata lund bhare hai uske dimmag me,
1,"bsdk left lena tha ,right me gusha de",
1,abe bnchod vo to peeche rh gya,
1,andi bndi sndi jo bola uski chut me lulii,
1,or bhen ke lund kya haal hai,
1,or bsdk kya haal hai,
1,or bhenchood kya kr rha hai,
1,dekh dekh kaise dekh rha hai tharki saala,
1,kuut kuut ke thark bhari hai saale tere me,
1,bhai ek baat bta tu kitna bada maadrchhod h,
1,madar chod pura hi lund hai kya,
1,kitna piyega bs kr ja lnhi to jhula duga lund pe,
1,aand se nikla hai kya sedha,
1,aandu ko dekh kaise chla arha h,
1,ankho se hi balatkar kr dega kya,
1,ankho se chodega bsdk ,
1,hath se chodega bsdk,
1,lund n h kya,
1,behen k lode chutiya h kya,
1,dimag ka bsda to kr mt chlaa jaa yhaa se bsdk,
1,bhai meri gand faatt rhi h,
1,mere hath ki maa chud gyi likhte likhte,
1,rndi ki aullad saala,
1,neend n ati behenchod,
1,bankchor h kya bsdk,
1,papii h bsdk,
1,or lode kesa h,
1,or kund k lund ,
1,and bnd snd tu lele mera lund,
1,tu saale virgin lund bsdk,
1,tu gand si shkl k,
1,teri maai ko chode,
1,5 baap ke ,
1,9 baap k,
1,10 baap k,
1,4 baap ka h bsdk,
1,2 baap k h saale,
1,jisne bola vo 2 baap ka,
1,bhai jyada maa mt chuda apni,
1,maa ki chut dede bsdkkk,
1,lund lele bsdk meraa binaaa lund k,
1,lund dede meraa,
1,flat pr chlke gand mraegaaa,
1,flat pe chodega,
1,gand lelena meri,
1,ganduuuu h kya lund bsdkk,
1,tere jese soon lund dekhe h,
1,tere moot m zeher bsdk,
1,moot pelee na meraa,
1,binaaa baat ki gaand mrarha apni,
1,louda h kya bsdk,
1,call cut krdi behen k lund ne bsdk,
1,kitna bsdiwala tha saala behen ka tka,
1,aandu pandu gandu log bhut dekhe h maine ,
1,aya bda char baap ka,
1,tera to baap lgta na jaa pele uskaa,
1,jaa lund lele uska,
1,paise dede bsdk main gand bhi faaddunga,
1,paise wapis krdio bsdk wrna maa bhi choddunga main,
1,gand m h dm h to baap se mt kr,
1,ghumne chlle bsdkk londiaa k chkkr m gand ku mrarha,
1,asa h apni aapni maa to chudao mt smje behen k lodo,
1,teri gand m dm h to aja lele,
1,tere jese 100 ko lund pr rkhta h main,
1,maa chudata h tu apni main nhi,
1,baap k aage ase baat krrega bsdk maaa  bhi chodh skta main smjaaa,
1,saale jhant k baaal,
1,saale ghusja uski gand m,
1,saale baap hu tera aulad h tu meri tameez se baat kr,
1,tere jeso ki to maa chodh rkhi  h maine,
1,tere jeso ko lund pr rkhta main,
1,behen k fufa k chode,
1,chiti ki gand bsdk,
1,bsdiwaale k pass gand hi n haai,
1,bina gand k sukhe,
1,bina chuttad k bsdk,
1,saale k pas lund hi n hai,
1,maa chuda main n likhrha bsdk',
1,gndmara hai kya,
1,gnd me ghus ja,
1,bhasdi me ghus ja,
1,jhatuu ,
1,fufa ke ki lunduu,
1,bhen ke takee ,
1,machar ki jhaat,
1,bhen k lund tune to dra diya,
1,sahi rate bta ise sun ke to gnd hi faad gyi,
1,mu mt chla jada abhi gaand faad duga,
1,shanti se kha le bsdk ,
1,laundure ko dekh ,
1,chammo lund mng rhi ho kya,
1,chudoo ho kya,
1,or darling bahut chudur chudur kr rhi ho,
1,ku bhai kya hua baap ne pail diya kya,
1,ku aamma chuda rha hai,
1,samne dekhnle bsdk,
1,kya likh likh chutiya h kya,
1,gand me guda h to maar k dikha,
1,gndfatiye fat gyi,
